KS ID,UID,Kinase
6315,9124,Fyn
6315,9123,Pyk2
6315,9122,Src
6315,9121,Syk
6316,9125,Abl
6317,9127,CK1A
6317,9126,DYRK1A
6318,9128,GSK3B
6319,9129,Chk1
6320,9131,PLK1
6320,9130,PLK2
6320,9132,PLK3
6321,9133,JNK1
6322,9134,Abl
6322,9135,ALK
6323,9136,Abl
6324,9137,LKB1
6325,9138,CDK2
6326,9139,AMPKA1
6327,9140,Fyn
6328,9141,JAK1
6329,9142,JAK1
6330,9144,JAK2
6330,9143,Lck
6331,9146,JAK2
6331,9145,Lck
6332,9147,P38B
6333,9149,CDK1
6333,9150,CDK4
6333,9148,P38B
6334,9151,ROCK2
6335,9152,CK2B
6336,9153,ERK2
6337,9154,ERK2
6338,9155,ERK2
6339,9156,ERK2
6340,9157,ERK2
6341,9158,p90RSK
6342,9159,p90RSK
6343,9160,PKACA
6344,9161,PKACA
6344,9162,ROCK1
6345,9163,GSK3B
6346,9164,P38A
6347,9165,ERK1
6347,9167,ERK2
6347,9166,PKCI
6348,9168,ERK1
6348,9169,ERK2
6349,9171,CDK1
6349,9170,ERK1
6349,9172,ERK2
6349,9173,JNK1
6350,9175,ATM
6350,9174,ATR
6351,9176,ATM
6352,9177,JNK1
6353,9178,PKCZ
6354,9179,PKCZ
6355,9180,PKCZ
6356,9181,PKCZ
6357,9182,Akt1
6357,9183,Akt1
6358,9184,Akt1
6358,9185,Akt1
6359,9186,Akt1
6359,9187,Akt1
6360,9188,ERK1
6360,9189,ERK2
6361,9190,CDK1
6362,9191,CDK1
6363,9192,GSK3B
6364,9193,GSK3B
6365,9194,GSK3B
6366,9195,GSK3B
6367,9196,CDK11A
6368,9197,CDK11A
6369,9198,CDK11A
6370,9199,ERK1
6370,9200,ERK2
6371,9201,ERK1
6371,9202,ERK2
6372,9203,ERK1
6372,9204,ERK2
6373,9205,PRKD1
6374,9206,PRKD1
6375,9207,CDK4
6376,9208,CAMK2A
6377,9209,Src
6378,9211,Mnk1
6378,9210,Mnk2
6379,9213,Mnk1
6379,9212,Mnk2
6380,9214,DYRK1A
6381,9215,AurB
6382,9216,CDK1
6382,9217,CDK2
6382,9218,CDK9
6383,9219,CDK2
6383,9220,CDK9
6384,9221,CDK2
6384,9222,CDK9
6385,9223,CDK9
6386,9224,CDK9
6387,9225,CDK9
6388,9226,CDK9
6389,9227,CDK9
6390,9228,CDK2
6391,9229,Src
6392,9230,Src
6393,9231,CK2A1
6394,9232,CK2A1
6394,9233,PKACA
6395,9234,Abl
6396,9236,CK1A
6396,9235,PKCD
6397,9237,AMPKA1
6398,9238,TBK1
6399,9239,CDK1
6399,9240,P38D
6400,9241,CDK1
6400,9242,P38D
6401,9243,LRRK2
6402,9244,PKCD
6403,9251,AXL
6403,9246,Chk1
6403,9250,CSK
6403,9249,PDGFRA
6403,9245,PDGFRB
6403,9247,PKACA
6403,9248,Src
6404,9252,PIK3CG
6405,9253,PIK3CG
6406,9254,Chk1
6406,9256,CSK
6406,9255,Src
6407,9257,PKACA
6408,9258,Src
6409,9259,CDK5
6410,9260,ERK1
6410,9261,ERK2
6411,9262,ERK1
6411,9263,ERK2
6412,9264,ERK2
6413,9266,CDK9
6413,9265,CK2A1
6414,9268,CDK9
6414,9267,CK2A1
6415,9270,CDK9
6415,9269,CK2A1
6416,9272,CDK9
6416,9271,CK2A1
6417,9273,ERK1
6417,9274,ERK2
6418,9275,CK1E
6419,9278,ERK3
6419,9277,IKKA
6419,9276,PKACA
6420,9279,CK1D
6421,9280,CDK1
6421,9282,JNK1
6421,9281,P38A
6422,9283,CDK1
6423,9284,Abl
6424,9286,JNK1
6424,9285,P38A
6425,9288,JNK1
6425,9287,P38A
6426,9290,JNK1
6426,9289,P38A
6427,9291,JNK1
6428,9292,PKCZ
6429,9293,PKCZ
6430,9294,PKCZ
6431,9295,PKCZ
6432,9296,PKCZ
6433,9297,PKCZ
6434,9298,PKCZ
6435,9299,PKCZ
6436,9300,PKACA
6437,9301,ERK1
6437,9302,ERK2
6437,9303,JNK1
6438,9304,CDK1
6439,9305,GSK3B
6440,9306,GSK3B
6441,9307,GSK3B
6441,9308,P38A
6442,9309,P38A
6443,9310,PKM
6444,9311,AMPKA1
6445,9312,PKACA
6446,9313,P38A
6447,9314,P38A
6448,9315,ERK2
6448,9316,JNK1
6449,9317,ERK2
6449,9318,JNK1
6450,9319,ERK1
6450,9320,ERK2
6451,9321,ERK1
6451,9322,ERK2
6452,9323,CAMK2A
6452,9324,MAPKAPK2
6452,9325,MSK1
6453,9326,CK2A1
6454,9327,CK2A1
6455,9328,CK2A1
6456,9329,CK2A1
6457,9331,DMPK1
6457,9330,PKACA
6457,9333,PKCA
6457,9332,PKG1
6458,9334,DNAPK
6459,9335,DNAPK
6460,9336,PKCA
6461,9337,PLK1
6462,9338,mTOR
6463,9339,mTOR
6464,9340,Chk1
6465,9341,Chk1
6466,9342,Chk1
6467,9343,Chk1
6468,9344,Chk1
6469,9345,CDK1
6470,9346,CDK1
6471,9347,mTOR
6472,9348,mTOR
6473,9349,mTOR
6474,9350,CK2A1
6474,9351,CK2A2
6475,9352,CK2A1
6475,9353,CK2A2
6476,9354,SRPK1
6477,9355,SRPK1
6478,9356,SRPK1
6479,9357,SRPK1
6480,9358,Akt1
6480,9359,Akt1
6481,9360,Src
6482,9361,Src
6483,9362,Src
6484,9363,Src
6485,9364,CK2A1
6486,9365,Chk1
6487,9366,Lck
6488,9367,Lck
6489,9368,PRKD1
6489,9369,PRKD2
6490,9370,PRKD1
6491,9371,PRKD1
6491,9372,PRKD2
6492,9373,Akt1
6492,9374,Akt1
6493,9375,AurB
6494,9376,CDK1
6495,9377,CK2A1
6496,9378,CK2A1
6497,9379,CK2A1
6498,9380,GRK3
6499,9381,GRK3
6500,9382,AurB
6501,9383,Fyn
6502,9384,Fyn
6503,9385,Fyn
6504,9387,Brk
6504,9388,JAK2
6504,9386,Src
6505,9390,JAK2
6505,9389,Src
6506,9392,JAK2
6506,9391,Src
6507,9393,JAK2
6508,9394,CK2A1
6509,9396,CK2A1
6509,9397,ERK1
6509,9398,P38A
6509,9395,PKCD
6510,9402,FGFR3
6510,9400,JAK1
6510,9401,JAK2
6510,9404,JAK3
6510,9403,NPM-ALK
6510,9399,Src
6511,9405,Lck
6512,9410,CDK5
6512,9407,IRAK1
6512,9413,JNK1
6512,9408,JNK2 iso2
6512,9411,NEK6
6512,9409,P38A
6512,9406,PKCD
6512,9412,PKCE
6512,9414,RSK2
6512,9415,RSK2
6513,9416,Src
6514,9424,ALK
6514,9423,AXL
6514,9420,Fer
6514,9419,JAK2
6514,9422,Mer
6514,9421,PKM
6514,9418,Ret iso3
6514,9417,Src
6515,9425,Src
6516,9426,Tyk2
6517,9434,AXL
6517,9432,Hck
6517,9430,JAK2
6517,9431,JAK3
6517,9429,Lck
6517,9433,Mer
6517,9428,Src
6517,9427,Syk
6518,9435,ERK1
6518,9436,ERK2
6519,9441,AXL
6519,9438,Brk
6519,9439,Hck
6519,9440,Mer
6519,9437,Src
6520,9442,TBK1
6521,9443,JNK1
6522,9444,CK2A1
6523,9445,CDK7
6523,9446,ERK2
6524,9448,PLK1
6524,9447,PLK4
6525,9449,PLK1
6526,9450,CDK1
6527,9451,ERK2
6528,9452,ERK2
6529,9453,ERK2
6530,9454,TBK1
6531,9455,ULK1
6532,9456,PKCT
6533,9457,PKCT
6534,9458,WNK2
6535,9460,WNK1
6535,9459,WNK2
6536,9461,WNK1
6537,9462,CAMK2A
6537,9465,CAMK2B
6537,9463,CAMK4
6537,9466,PAK1
6537,9464,PKACA
6537,9467,RSK2
6537,9468,RSK2
6538,9469,PKACA
6539,9471,CDK1
6539,9472,CDK2
6539,9470,ERK1
6539,9473,P38D
6539,9474,PKCB
6540,9476,CDK1
6540,9478,CDK2
6540,9475,ERK1
6540,9477,KIS
6540,9480,P38D
6540,9479,PAK1
6540,9481,PKCB
6541,9482,PAK4
6542,9484,CDK5
6542,9483,ERK2
6543,9485,GSK3A
6544,9486,CDK5
6545,9487,LKB1
6546,9488,LKB1
6547,9489,ASK1
6548,9490,ASK1
6549,9491,Abl
6550,9492,CK2A1
6551,9493,PKACA
6552,9494,GSK3B
6553,9495,PLK1
6554,9496,ERK1
6555,9497,PKCA
6556,9498,PKACA
6557,9500,ATR
6557,9499,PKACA
6558,9501,PKACA
6559,9502,PLK1
6560,9503,CK2A1
6561,9505,AurC
6561,9504,PKACA
6561,9506,PLK1
6562,9508,AurB
6562,9507,CDK1
6563,9509,PLK1
6564,9510,AurB
6565,9511,PLK1
6566,9512,PLK1
6567,9513,PLK1
6568,9514,TTBK2
6568,9515,TTBK2
6569,9516,TTBK2
6569,9517,TTBK2
6570,9518,TTBK2
6570,9519,TTBK2
6571,9520,TTBK2
6571,9521,TTBK2
6572,9522,TTBK2
6572,9523,TTBK2
6573,9524,TTBK2
6573,9525,TTBK2
6574,9526,AMPKA1
6575,9527,Syk
6576,9528,Syk
6577,9529,Syk
6578,9530,Syk
6579,9531,Chk1
6580,9532,ERK1
6581,9533,Src
6582,9534,Src
6583,9535,Src
6584,9536,Src
6585,9537,Src
6586,9538,Src
6587,9539,ULK1
6588,9540,JNK1
6589,9541,PKCB iso2
6590,9542,PKCB iso2
6591,9543,PKCB iso2
6592,9544,Akt1
6592,9545,Akt1
6593,9547,P38A
6593,9546,TAK1
6594,9549,P38A
6594,9548,TAK1
6595,9551,P38A
6595,9550,TAK1
6596,9553,P38A
6596,9552,TAK1
6597,9554,P38A
6598,9555,P38A
6599,9556,P38A
6600,9557,AurC
6601,9558,AurA
6602,9560,ERK1
6602,9562,ERK2
6602,9561,P38A
6602,9564,PKCA
6602,9559,PKCD
6602,9563,PKCE
6603,9565,PKCA
6604,9566,TAF1
6605,9567,PKCA
6606,9569,CDK14
6606,9568,PKACA
6607,9570,CDK14
6608,9571,PKCA
6609,9572,PKCA
6610,9573,PKCA
6611,9574,TAK1
6612,9575,TAK1
6613,9576,TAK1
6614,9577,TAK1
6615,9578,PKACA
6616,9579,ERK1
6616,9580,MEK1
6617,9581,Akt1
6617,9582,Akt1
6618,9583,ERK1
6619,9584,CDK5
6620,9585,CDK2
6621,9586,ATM
6622,9587,ATM
6623,9588,ATM
6624,9589,ATM
6625,9590,ATM
6626,9591,PLK1
6627,9592,NEK2
6628,9593,Syk
6629,9594,PKACA
6630,9595,PKACA
6631,9596,PKACA
6632,9597,PKACA
6633,9598,PKACA
6634,9599,PKACA
6635,9600,PKACA
6636,9602,AMPKA1
6636,9601,CAMK2A
6636,9611,CDK5
6636,9603,Chk1
6636,9605,Chk2
6636,9610,GSK3A
6636,9609,GSK3B
6636,9607,MARK1
6636,9608,MARK2
6636,9613,NuaK1
6636,9612,p70S6K
6636,9604,PKACA
6636,9606,PKR
6637,9614,CAMK2A
6637,9615,PKACA
6637,9616,TTBK1
6638,9617,AMPKA1
6638,9619,CDK1
6638,9624,CDK5
6638,9618,ERK1
6638,9622,ERK2
6638,9623,GSK3A
6638,9621,GSK3B
6638,9626,JNK1
6638,9625,JNK2
6638,9620,MARK1
6639,9627,AMPKA1
6639,9632,CDK5
6639,9631,GSK3B
6639,9633,p70S6K
6639,9628,PKACA
6639,9629,PKN1
6639,9630,SGK1
6640,9634,AMPKA1
6640,9637,MARK1
6640,9638,MARK2
6640,9639,NuaK1
6640,9635,PKACA
6640,9636,PKR
6641,9640,AMPKA1
6641,9649,CDK5
6641,9642,CK1D
6641,9648,DYRK1A
6641,9641,ERK1
6641,9646,ERK2
6641,9647,GSK3A
6641,9644,GSK3B
6641,9651,JNK1
6641,9643,MARK1
6641,9650,P38D
6641,9645,P38G
6642,9652,AMPKA1
6642,9658,CDK5
6642,9657,DYRK1A
6642,9653,ERK1
6642,9656,ERK2
6642,9655,GSK3B
6642,9654,MARK1
6642,9659,TTBK1
6643,9664,PKCA
6643,9665,PKCB
6643,9660,PKCB iso2
6643,9663,PKCE
6643,9666,PKCG
6643,9661,PKCI
6643,9667,PKCZ
6643,9662,PKN1
6644,9672,PKCA
6644,9673,PKCB
6644,9668,PKCB iso2
6644,9671,PKCE
6644,9674,PKCG
6644,9669,PKCI
6644,9675,PKCZ
6644,9670,PKN1
6645,9679,MARK1
6645,9680,MARK2
6645,9677,PKACA
6645,9682,PKCA
6645,9683,PKCB
6645,9676,PKCB iso2
6645,9681,PKCE
6645,9684,PKCG
6645,9678,PKCI
6645,9685,PKCZ
6646,9689,MARK1
6646,9687,PKACA
6646,9691,PKCA
6646,9692,PKCB
6646,9686,PKCB iso2
6646,9690,PKCE
6646,9693,PKCG
6646,9688,PKCI
6646,9694,PKCZ
6647,9697,MARK1
6647,9695,PKACA
6647,9696,PKN1
6648,9698,PKACA
6649,9699,PKACA
6650,9702,CDK5
6650,9701,GSK3B
6650,9700,PKACA
6651,9704,MARK1
6651,9703,PKACA
6651,9705,PKCA
6652,9708,CDK1
6652,9712,CDK5
6652,9707,CK1D
6652,9711,DYRK1A
6652,9706,ERK1
6652,9710,ERK2
6652,9709,GSK3B
6652,9714,JNK1
6652,9713,JNK2
6652,9715,TTBK1
6653,9720,CDK5
6653,9719,DYRK1A
6653,9716,ERK1
6653,9718,ERK2
6653,9717,GSK3B
6653,9721,TTBK1
6654,9726,CDK5
6654,9725,DYRK1A
6654,9722,ERK1
6654,9724,ERK2
6654,9723,GSK3B
6654,9727,JNK2
6654,9728,P38D
6655,9729,ERK1
6655,9731,ERK2
6655,9730,GSK3B
6656,9734,CDK1
6656,9740,CDK5
6656,9733,CK1D
6656,9739,DYRK1A
6656,9732,ERK1
6656,9737,ERK2
6656,9738,GSK3A
6656,9735,GSK3B
6656,9741,P38D
6656,9736,P38G
6657,9745,CDK5
6657,9742,ERK1
6657,9744,ERK2
6657,9743,GSK3B
6657,9747,JNK1
6657,9746,JNK2
6658,9748,ERK1
6658,9750,ERK2
6658,9749,GSK3B
6659,9752,CDK1
6659,9756,CDK5
6659,9755,DYRK1A
6659,9757,DYRK2
6659,9751,ERK1
6659,9754,ERK2
6659,9753,GSK3B
6659,9759,JNK2
6659,9760,P38D
6659,9758,p70S6K
6660,9762,CDK1
6660,9766,CDK5
6660,9761,ERK1
6660,9765,ERK2
6660,9763,GSK3B
6660,9764,LRRK2
6661,9769,CDK1
6661,9774,CDK5
6661,9768,CK1D
6661,9773,DYRK1A
6661,9767,ERK1
6661,9772,ERK2
6661,9770,GSK3B
6661,9771,LRRK2
6662,9776,CDK1
6662,9780,CDK5
6662,9775,ERK1
6662,9778,ERK2
6662,9779,GSK3A
6662,9777,GSK3B
6663,9781,ERK1
6663,9783,ERK2
6663,9782,GSK3B
6664,9785,Fyn
6664,9784,Src
6665,9786,GSK3B
6666,9787,GSK3B
6667,9788,GSK3B
6668,9789,LRRK2
6669,9790,ERK2
6670,9791,Arg
6671,9792,Arg
6672,9793,Arg
6672,9794,TTBK1
6673,9795,TTBK1
6674,9796,TTBK1
6675,9797,IKKA
6676,9798,IKKA
6677,9799,CDK1
6678,9800,CDK1
6679,9801,CDK1
6680,9802,CDK1
6681,9803,CDK1
6682,9805,Akt1
6682,9806,Akt1
6682,9804,AMPKA1
6683,9807,AMPKA1
6684,9808,PAK1
6685,9809,PAK1
6686,9810,CDK2
6687,9811,TBK1
6688,9812,FGR
6688,9814,Hck
6688,9813,Lck
6689,9815,FGR
6689,9817,Hck
6689,9816,Lck
6690,9818,DYRK2
6691,9819,PKCD
6692,9820,Abl
6693,9821,Abl
6694,9822,Abl
6695,9823,RSK2
6695,9824,RSK2
6696,9825,RSK2
6696,9826,RSK2
6697,9827,Akt3
6698,9828,NLK
6699,9829,NLK
6700,9830,TNIK
6701,9832,ATM
6701,9831,DNAPK
6702,9833,ATM
6703,9834,ATM
6704,9836,CK1A
6704,9835,CK2A1
6705,9840,CK1A
6705,9839,CK1D
6705,9838,CK1E
6705,9837,CK2A1
6706,9844,CK1A
6706,9843,CK1D
6706,9842,CK1E
6706,9841,CK2A1
6707,9846,CK1A
6707,9845,CK1D
6708,9847,CK1D
6709,9849,CK1A
6709,9848,CK1D
6710,9851,CK1A
6710,9850,CK1D
6711,9853,CK1A
6711,9852,CK1D
6712,9855,CK1A
6712,9854,CK1D
6713,9856,CK1D
6714,9858,CK1A
6714,9857,CK1D
6715,9860,CK1A
6715,9859,CK1D
6716,9862,CK1A
6716,9861,CK1D
6717,9863,CK1A
6718,9864,CK1A
6719,9865,CK1A
6720,9866,CK1A
6721,9867,CK1A
6722,9868,CK1A
6723,9869,CK1A
6724,9870,CK1A
6725,9871,CK1A
6726,9872,CK1A
6727,9873,CK1A
6728,9874,CK1A
6729,9875,CK1A
6730,9876,CK1A
6731,9877,CK1A
6732,9878,CK1A
6733,9879,CK1A
6734,9880,CK1A
6735,9881,CK2A1
6736,9882,CK2A1
6737,9885,Btk
6737,9884,ITK
6737,9883,TEC
6738,9886,ERK1
6738,9887,P38A
6739,9888,ERK1
6740,9889,P38A
6741,9890,CAMK2A
6741,9891,PRKD1
6742,9892,CAMK2A
6742,9893,PRKD1
6743,9894,CK2A1
6744,9895,CK2A1
6745,9896,CK2A1
6746,9897,Src
6747,9898,Src
6748,9899,Src
6749,9900,CDK2
6750,9901,Src
6751,9902,Akt1
6751,9903,Akt1
6752,9904,Akt1
6752,9905,Akt1
6753,9906,CDK1
6754,9907,CDK1
6755,9908,CDK1
6756,9909,PLK1
6757,9910,PKACA
6758,9911,PKACA
6759,9912,PKACA
6760,9913,PKACA
6761,9915,CDK2
6761,9914,CDK3
6762,9916,CDK2
6763,9917,CDK2
6764,9918,CDK2
6765,9919,Chk1
6766,9920,mTOR
6767,9921,mTOR
6769,9923,Src
6770,9924,Src
6771,9925,CK2A1
6772,9926,CDK1
6773,9927,Src
6774,9928,PKCA
6775,9929,TGFBR2
6776,9930,TGFBR2
6777,9931,TGFBR2
6778,9932,TGFBR2
6779,9933,TGFBR2
6780,9934,PKCA
6781,9935,Src
6782,9936,TGFBR2
6783,9937,TGFBR2
6784,9938,TGFBR2
6785,9939,TGFBR2
6786,9940,TGFBR2
6787,9941,TGFBR2
6788,9942,TGFBR1
6789,9943,PKACA
6790,9944,PKACA
6791,9945,CAMK2A
6791,9946,MAPKAPK2
6792,9947,CAMK2A
6792,9948,MAPKAPK2
6792,9949,PKACA
6792,9950,RSK2
6792,9951,RSK2
6793,9952,ERK1
6793,9953,ERK2
6794,9954,MAPKAPK2
6795,9955,MAPKAPK2
6795,9956,PKACA
6795,9957,RSK2
6795,9958,RSK2
6796,9959,ERK1
6796,9960,ERK2
6797,9961,CAMK2A
6797,9962,MAPKAPK2
6797,9964,MAPKAPK5
6797,9965,MSK1
6797,9963,PKACA
6797,9966,RSK2
6797,9967,RSK2
6798,9968,MAPKAPK2
6798,9969,MAPKAPK5
6799,9970,MAPKAPK2
6799,9971,MAPKAPK5
6800,9972,ERK1
6800,9973,ERK2
6801,9974,CAMK2A
6801,9975,ERK1
6802,9976,CAMK2A
6802,9977,MAPKAPK2
6802,9978,PKACA
6802,9979,RSK2
6802,9980,RSK2
6803,9981,CAMK2A
6803,9982,MAPKAPK2
6804,9984,Lck
6804,9983,ZAP70
6805,9986,Lck
6805,9985,ZAP70
6806,9987,Akt1
6807,9988,Akt1
6807,9989,Akt1
6808,9990,Akt1
6808,9991,Akt1
6809,9992,PKCE
6810,9993,Chk1
6811,9994,Chk1
6812,9995,Chk1
6813,9996,Chk1
6814,9997,CDK2
6815,9998,CDK2
6816,9999,TIE2
6817,10000,TIE2
6818,10001,CK2A1
6819,10002,CK2A1
6820,10004,AMPKA1
6820,10003,AMPKG2
6821,10005,ERK1
6822,10006,CDK2
6823,10007,JNK2
6824,10008,RSK2
6824,10009,RSK2
6825,10011,Chk1
6825,10012,Chk2
6825,10010,MAPKAPK2
6826,10013,ATM
6827,10014,LYN
6827,10015,LYN
6828,10016,LYN
6828,10017,LYN
6829,10018,LYN
6829,10019,LYN
6830,10021,Akt1
6830,10022,Akt1
6830,10020,AurA
6831,10023,ITK
6832,10024,CK2A1
6833,10025,RSK2
6833,10026,RSK2
6834,10027,RSK2
6834,10028,RSK2
6835,10029,CDK1
6835,10030,GSK3B
6836,10031,CDK1
6836,10032,GSK3B
6837,10033,Abl
6838,10034,P38A
6839,10035,P38A
6840,10036,Btk
6840,10037,Btk
6841,10038,Btk
6841,10039,Btk
6842,10040,Btk
6843,10041,PKACA
6843,10042,PKG1
6844,10043,CAMK2D
6844,10044,PKCA
6845,10045,CAMK2D
6845,10046,PKCA
6846,10047,CDK1
6846,10048,CDK2
6847,10049,Akt1
6847,10050,Akt1
6848,10051,Akt1
6848,10052,Akt1
6849,10053,CK2A1
6850,10054,CK2A1
6851,10055,Chk1
6852,10056,Chk1
6853,10057,Chk1
6854,10058,Src
6855,10059,EGFR
6856,10060,PRKD1
6857,10061,PRKD1
6858,10062,ChaK1
6859,10063,ChaK1
6860,10064,CDK1
6861,10065,CK2A1
6862,10066,CK2A1
6863,10067,IKKB
6864,10068,Chk1
6865,10069,GSK3B
6866,10070,GSK3B
6867,10071,GSK3B
6868,10072,GSK3B
6869,10073,CDK2
6870,10076,MST1
6870,10075,PKCA
6870,10074,PKCD
6871,10078,AMPKA1
6871,10079,PKACA
6871,10080,PKCA
6871,10077,PKCD
6872,10082,AMPKA1
6872,10083,PKACA
6872,10084,PKCA
6872,10081,PKCD
6873,10085,AMPKA1
6874,10086,PKACA
6875,10087,PKACA
6876,10089,PKCA
6876,10088,PKCE
6877,10090,PKCA
6878,10091,PKCA
6879,10092,MST1
6880,10093,MST1
6881,10094,MST1
6882,10095,PKCA
6883,10096,CDK1
6883,10097,CDK2
6884,10098,CDK2
6885,10099,ERK1
6885,10100,ERK2
6885,10101,JNK2
6886,10102,ERK1
6886,10103,ERK2
6886,10104,JNK2
6887,10105,ERK1
6887,10106,ERK2
6887,10107,JNK2
6888,10108,CK2A1
6889,10109,CK2A1
6889,10110,DNAPK
6890,10111,CDK1
6891,10112,CDK1
6892,10113,Abl
6893,10114,PKCA
6894,10116,CDC7
6894,10115,CK2A1
6894,10117,PLK1
6895,10118,CK2A1
6896,10119,CK2A1
6897,10120,CK2A1
6898,10122,CDK1
6898,10121,ERK1
6898,10124,ERK2
6898,10123,GSK3B
6899,10126,CDK1
6899,10125,ERK1
6899,10127,ERK2
6900,10129,CDK1
6900,10128,ERK1
6900,10130,ERK2
6901,10132,CDK1
6901,10131,ERK1
6901,10133,ERK2
6902,10136,CDC7
6902,10135,CDK1
6902,10134,ERK1
6902,10137,ERK2
6903,10138,PLK1
6903,10139,PLK3
6904,10140,PLK1
6905,10141,CDK1
6906,10142,CDK2
6907,10143,ATM
6908,10144,ATM
6909,10145,ATM
6910,10146,ATM
6911,10147,ATM
6912,10148,Akt1
6912,10149,Akt1
6913,10150,PLK1
6914,10151,CDK2
6915,10152,CDK2
6916,10153,CAMK2D iso8
6917,10154,PKACA
6918,10155,DAPK1
6919,10156,PIK3CA
6920,10157,CDK1
6921,10158,PKACA
6922,10159,PKACA
6923,10160,PKACA
6924,10162,CDK5
6924,10161,ERK2
6925,10164,CDK5
6925,10163,ERK2
6926,10165,CDK5
6927,10166,PKACA
6928,10167,CDK1
6929,10168,AurA
6930,10169,AurA
6931,10170,CDK1
6931,10171,CDK2
6932,10172,CDK1
6933,10173,PKCZ
6934,10174,CK1E
6935,10175,IKKA
6936,10176,Src
6937,10177,Src
6938,10178,Src
6939,10179,Src
6940,10180,CDK2
6941,10181,ERK1
6942,10182,p70S6K
6943,10183,ERK1
6943,10184,ERK2
6944,10185,Src
6945,10188,Akt1
6945,10187,p70S6K
6945,10186,P70S6KB
6946,10189,CDK1
6947,10190,CDK1
6948,10191,CDK1
6949,10192,CK2A1
6950,10193,CDK1
6951,10194,CDK1
6952,10195,PLK1
6953,10196,ATM
6954,10197,Akt1
6954,10198,Akt1
6955,10199,CDK2
6955,10200,ERK2
6956,10201,MAPKAPK2
6957,10202,MAPKAPK2
6958,10203,FAK
6959,10204,Src
6960,10205,Chk1
6961,10206,Src
6962,10207,TrkA
6963,10208,TrkA
6964,10209,TrkA
6965,10210,TrkA
6966,10211,TrkA
6967,10212,TrkA
6968,10213,TrkA
6969,10214,TrkA
6970,10215,TrkA
6971,10216,TrkB
6972,10217,PKACA
6973,10218,PKACA
6974,10219,PKACA
6975,10220,PKACA
6976,10221,PKG1
6977,10222,PKCA
6978,10223,PKG1
6979,10224,PKG1
6980,10225,PKG1
6981,10226,CDK5
6982,10227,PKCA
6983,10228,CK1E
6984,10229,PKCA
6985,10230,PKCA
6986,10231,PKACA
6987,10232,PKACA
6988,10233,PKCB iso2
6989,10234,PKACA
6989,10235,PKCA
6990,10236,Src
6991,10237,PKCA
6992,10238,ERK1
6993,10239,PKCD
6994,10240,PKCD
6995,10241,PKCD
6996,10242,PKACA
6997,10243,PKACA
6998,10244,PKCA
6999,10245,PKCA
7000,10246,PKCB iso2
7001,10247,PKCB iso2
7002,10248,PKCA
7003,10249,Lck
7004,10250,Lck
7005,10251,Lck
7006,10252,Lck
7007,10253,CDK1
7008,10254,CDK1
7009,10255,CDK1
7010,10256,PLK1
7011,10257,PLK1
7012,10258,IKKB
7013,10259,IKKB
7014,10260,MAPKAPK2
7015,10261,ERK1
7015,10262,ERK2
7016,10263,BRSK2
7017,10264,p90RSK
7018,10265,Akt1
7019,10266,Akt1
7019,10267,Akt1
7020,10268,Akt1
7020,10269,Akt1
7021,10270,CK2A1
7022,10271,CDK2
7023,10272,CDK2
7024,10273,CDK2
7025,10274,Akt1
7025,10275,Akt1
7026,10276,CDK1
7027,10277,CDK1
7028,10278,CDK1
7029,10279,CK2A1
7030,10280,ERK1
7030,10281,ERK2
7030,10282,TTK
7031,10283,Chk2
7031,10284,TTK
7032,10285,TTK
7033,10286,TTK
7034,10287,TTK
7035,10288,TTK
7036,10289,TTK
7037,10290,TTK
7038,10291,TTK
7039,10292,TTK
7040,10293,TTK
7041,10294,TTK
7042,10295,TTK
7043,10296,TTK
7044,10297,TTK
7045,10298,TTK
7046,10299,TTK
7047,10300,TTK
7048,10301,TTK
7049,10302,TTK
7050,10303,TTK
7051,10305,BRAF
7051,10304,TTK
7052,10306,TTK
7053,10307,TTK
7054,10308,TTK
7055,10309,TTK
7056,10310,BRAF
7057,10311,ALK4
7058,10312,ALK4
7059,10313,ERK3
7060,10314,TAK1
7061,10315,PKCA
7062,10316,PKCA
7063,10317,TAK1
7064,10318,CK2A1
7065,10319,CDK2
7066,10320,BRSK1
7066,10321,BRSK1 iso2
7067,10322,BRSK1
7068,10323,CDK2
7069,10324,CK2A1
7070,10325,CK2A1
7071,10326,ERK1
7071,10328,ERK2
7071,10329,JNK1
7071,10327,P38A
7072,10330,Akt1
7072,10331,Akt1
7073,10332,Akt1
7073,10333,Akt1
7074,10334,Akt1
7074,10335,Akt1
7075,10336,PKACA
7075,10337,PKCA
7076,10338,PKCA
7077,10339,PKCA
7078,10340,PKCA
7079,10341,PKACA
7079,10342,PKG1
7080,10343,PKACA
7080,10344,PKG1
7081,10345,GRK2
7081,10346,GRK3
7082,10347,GRK2
7082,10348,GRK3
7083,10349,PKCA
7084,10350,TXK
7085,10351,TXK
7086,10352,PKCA
7087,10353,AMPKA1
7088,10354,Tyk2
7089,10355,Tyk2
7090,10356,CK2A1
7090,10357,CK2A2
7091,10358,PKCB
7092,10359,PKCB
7093,10360,CDK1
7094,10361,CK2A1
7095,10362,CDK1
7096,10363,CDK1
7096,10364,CDK2
7097,10365,CDK2
7098,10366,Akt1
7098,10367,Akt1
7099,10368,PKACA
7100,10369,PINK1
7101,10370,PINK1
7102,10371,mTOR
7103,10372,p90RSK
7104,10373,p90RSK
7105,10374,p90RSK
7106,10375,ATM
7107,10376,ATM
7108,10377,ATM
